Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-01 19:00:00,Germany,Germany,DE,332.82,375.54,64.1,58.83,entsoe.eu,false,
2024-07-01 19:15:00,Germany,Germany,DE,333.93,380.65,63.11,57.66,entsoe.eu,false,
2024-07-01 19:30:00,Germany,Germany,DE,335.77,383.6,62.77,57.09,entsoe.eu,false,
2024-07-01 19:45:00,Germany,Germany,DE,336.21,386.29,62.26,56.48,entsoe.eu,false,
2024-07-01 20:00:00,Germany,Germany,DE,346.67,392.87,61.93,56.28,entsoe.eu,false,
2024-07-01 20:15:00,Germany,Germany,DE,344.04,392.42,61.6,55.86,entsoe.eu,false,
2024-07-01 20:30:00,Germany,Germany,DE,343.64,393.79,61.23,55.51,entsoe.eu,false,
2024-07-01 20:45:00,Germany,Germany,DE,345.37,398.47,60.67,54.87,entsoe.eu,false,
2024-07-01 21:00:00,Germany,Germany,DE,332.56,385.46,62.25,55.54,entsoe.eu,false,
2024-07-01 21:15:00,Germany,Germany,DE,323.51,380.84,62.31,55.58,entsoe.eu,false,
2024-07-01 21:30:00,Germany,Germany,DE,316.57,375.18,62.73,55.67,entsoe.eu,false,
2024-07-01 21:45:00,Germany,Germany,DE,314.89,375.38,62.65,55.48,entsoe.eu,false,
2024-07-01 22:00:00,Germany,Germany,DE,318.18,372.05,64.16,56.16,entsoe.eu,false,
2024-07-01 22:15:00,Germany,Germany,DE,317.75,374.27,63.6,55.52,entsoe.eu,false,
2024-07-01 22:30:00,Germany,Germany,DE,305.87,365.27,64.28,55.78,entsoe.eu,false,
2024-07-01 22:45:00,Germany,Germany,DE,298.42,357.64,65.04,56.53,entsoe.eu,false,
2024-07-01 23:00:00,Germany,Germany,DE,287.82,346.08,66.25,57.13,entsoe.eu,false,
2024-07-01 23:15:00,Germany,Germany,DE,283.24,341.22,66.75,57.47,entsoe.eu,false,
2024-07-01 23:30:00,Germany,Germany,DE,279.94,337.73,67.02,57.64,entsoe.eu,false,
2024-07-01 23:45:00,Germany,Germany,DE,279.2,337.15,67.08,57.79,entsoe.eu,false,
2024-07-02 00:00:00,Germany,Germany,DE,276.94,334.35,67.47,57.95,entsoe.eu,false,
2024-07-02 00:15:00,Germany,Germany,DE,278.42,335.63,67.33,57.86,entsoe.eu,false,
2024-07-02 00:30:00,Germany,Germany,DE,276.85,333.95,67.49,57.92,entsoe.eu,false,
2024-07-02 00:45:00,Germany,Germany,DE,278.54,335.72,67.33,57.74,entsoe.eu,false,
2024-07-02 01:00:00,Germany,Germany,DE,275.04,331.8,67.74,57.49,entsoe.eu,false,
2024-07-02 01:15:00,Germany,Germany,DE,274.94,331.75,67.76,57.49,entsoe.eu,false,
2024-07-02 01:30:00,Germany,Germany,DE,278.04,335.11,67.43,57.13,entsoe.eu,false,
2024-07-02 01:45:00,Germany,Germany,DE,280.74,338.07,67.16,56.78,entsoe.eu,false,
2024-07-02 02:00:00,Germany,Germany,DE,283.42,341.16,66.85,56.55,entsoe.eu,false,
2024-07-02 02:15:00,Germany,Germany,DE,283.21,340.93,66.82,56.56,entsoe.eu,false,
2024-07-02 02:30:00,Germany,Germany,DE,283.36,341.29,66.67,56.5,entsoe.eu,false,
2024-07-02 02:45:00,Germany,Germany,DE,283.75,341.84,66.67,56.4,entsoe.eu,false,
2024-07-02 03:00:00,Germany,Germany,DE,283.72,341.89,66.71,56.76,entsoe.eu,false,
2024-07-02 03:15:00,Germany,Germany,DE,287.67,346.03,66.36,56.47,entsoe.eu,false,
2024-07-02 03:30:00,Germany,Germany,DE,290.44,348.78,66.17,56.42,entsoe.eu,false,
2024-07-02 03:45:00,Germany,Germany,DE,297.9,355.95,65.4,55.95,entsoe.eu,false,
2024-07-02 04:00:00,Germany,Germany,DE,303.08,355.75,65.97,57.68,entsoe.eu,false,
2024-07-02 04:15:00,Germany,Germany,DE,305.32,355.03,66.47,58.53,entsoe.eu,false,
2024-07-02 04:30:00,Germany,Germany,DE,302.61,350.01,67.26,59.49,entsoe.eu,false,
2024-07-02 04:45:00,Germany,Germany,DE,297.52,345.36,67.69,60.0,entsoe.eu,false,
2024-07-02 05:00:00,Germany,Germany,DE,297.33,342.1,68.46,61.29,entsoe.eu,false,
2024-07-02 05:15:00,Germany,Germany,DE,292.38,336.98,68.98,61.97,entsoe.eu,false,
2024-07-02 05:30:00,Germany,Germany,DE,287.53,332.24,69.47,62.71,entsoe.eu,false,
2024-07-02 05:45:00,Germany,Germany,DE,283.24,328.23,69.88,63.31,entsoe.eu,false,
2024-07-02 06:00:00,Germany,Germany,DE,286.4,330.46,69.98,64.99,entsoe.eu,false,
2024-07-02 06:15:00,Germany,Germany,DE,279.8,325.29,70.37,65.72,entsoe.eu,false,
2024-07-02 06:30:00,Germany,Germany,DE,273.43,319.04,70.98,66.43,entsoe.eu,false,
2024-07-02 06:45:00,Germany,Germany,DE,263.88,312.45,71.28,66.76,entsoe.eu,false,
2024-07-02 07:00:00,Germany,Germany,DE,266.04,313.14,71.41,67.77,entsoe.eu,false,
2024-07-02 07:15:00,Germany,Germany,DE,254.18,303.46,72.07,68.41,entsoe.eu,false,
2024-07-02 07:30:00,Germany,Germany,DE,238.8,289.26,73.3,69.64,entsoe.eu,false,
2024-07-02 07:45:00,Germany,Germany,DE,228.07,279.18,74.13,70.48,entsoe.eu,false,
2024-07-02 08:00:00,Germany,Germany,DE,222.33,271.23,75.33,71.5,entsoe.eu,false,
2024-07-02 08:15:00,Germany,Germany,DE,215.42,263.61,76.23,72.3,entsoe.eu,false,
2024-07-02 08:30:00,Germany,Germany,DE,209.64,256.75,77.0,73.07,entsoe.eu,false,
2024-07-02 08:45:00,Germany,Germany,DE,206.05,251.77,77.6,73.67,entsoe.eu,false,
2024-07-02 09:00:00,Germany,Germany,DE,204.75,250.93,77.68,73.65,entsoe.eu,false,
2024-07-02 09:15:00,Germany,Germany,DE,206.11,249.93,77.98,73.95,entsoe.eu,false,
2024-07-02 09:30:00,Germany,Germany,DE,202.72,249.71,77.57,73.51,entsoe.eu,false,
2024-07-02 09:45:00,Germany,Germany,DE,201.41,249.45,77.44,73.46,entsoe.eu,false,
2024-07-02 10:00:00,Germany,Germany,DE,205.76,254.17,77.0,73.0,entsoe.eu,false,
2024-07-02 10:15:00,Germany,Germany,DE,203.28,253.44,76.82,72.77,entsoe.eu,false,
2024-07-02 10:30:00,Germany,Germany,DE,200.54,250.3,77.17,73.17,entsoe.eu,false,
2024-07-02 10:45:00,Germany,Germany,DE,200.67,250.46,77.1,73.12,entsoe.eu,false,
2024-07-02 11:00:00,Germany,Germany,DE,191.52,240.22,78.14,73.64,entsoe.eu,false,
2024-07-02 11:15:00,Germany,Germany,DE,189.64,238.15,78.34,73.85,entsoe.eu,false,
2024-07-02 11:30:00,Germany,Germany,DE,185.8,234.2,78.64,74.11,entsoe.eu,false,
2024-07-02 11:45:00,Germany,Germany,DE,181.97,230.04,79.25,74.68,entsoe.eu,false,
2024-07-02 12:00:00,Germany,Germany,DE,177.0,224.55,79.91,75.44,entsoe.eu,false,
2024-07-02 12:15:00,Germany,Germany,DE,174.35,221.77,80.18,75.72,entsoe.eu,false,
2024-07-02 12:30:00,Germany,Germany,DE,175.26,222.8,80.06,75.53,entsoe.eu,false,
2024-07-02 12:45:00,Germany,Germany,DE,178.05,225.42,79.78,75.28,entsoe.eu,false,
2024-07-02 13:00:00,Germany,Germany,DE,180.14,227.67,79.54,74.89,entsoe.eu,false,
2024-07-02 13:15:00,Germany,Germany,DE,180.35,227.91,79.52,74.83,entsoe.eu,false,
2024-07-02 13:30:00,Germany,Germany,DE,179.99,227.61,79.5,74.83,entsoe.eu,false,
2024-07-02 13:45:00,Germany,Germany,DE,183.26,231.11,79.13,74.38,entsoe.eu,false,
2024-07-02 14:00:00,Germany,Germany,DE,185.44,233.46,78.91,73.93,entsoe.eu,false,
2024-07-02 14:15:00,Germany,Germany,DE,187.96,236.3,78.62,73.6,entsoe.eu,false,
2024-07-02 14:30:00,Germany,Germany,DE,190.11,238.74,78.31,73.3,entsoe.eu,false,
2024-07-02 14:45:00,Germany,Germany,DE,194.58,243.28,77.87,72.77,entsoe.eu,false,
2024-07-02 15:00:00,Germany,Germany,DE,198.87,247.54,77.42,72.32,entsoe.eu,false,
2024-07-02 15:15:00,Germany,Germany,DE,206.28,255.25,76.58,71.59,entsoe.eu,false,
2024-07-02 15:30:00,Germany,Germany,DE,214.47,263.87,75.71,70.51,entsoe.eu,false,
2024-07-02 15:45:00,Germany,Germany,DE,225.19,273.99,74.7,69.53,entsoe.eu,false,
2024-07-02 16:00:00,Germany,Germany,DE,232.18,283.29,73.39,67.92,entsoe.eu,false,
2024-07-02 16:15:00,Germany,Germany,DE,241.85,292.67,72.4,66.95,entsoe.eu,false,
2024-07-02 16:30:00,Germany,Germany,DE,253.91,303.35,71.52,66.06,entsoe.eu,false,
2024-07-02 16:45:00,Germany,Germany,DE,264.84,310.03,71.39,66.01,entsoe.eu,false,
2024-07-02 17:00:00,Germany,Germany,DE,263.31,313.01,70.44,64.43,entsoe.eu,false,
2024-07-02 17:15:00,Germany,Germany,DE,269.89,318.49,70.07,64.02,entsoe.eu,false,
2024-07-02 17:30:00,Germany,Germany,DE,277.64,325.07,69.53,63.41,entsoe.eu,false,
2024-07-02 17:45:00,Germany,Germany,DE,281.95,329.32,69.12,62.94,entsoe.eu,false,
2024-07-02 18:00:00,Germany,Germany,DE,281.15,327.81,69.27,62.72,entsoe.eu,false,
2024-07-02 18:15:00,Germany,Germany,DE,287.43,333.31,68.85,62.2,entsoe.eu,false,
2024-07-02 18:30:00,Germany,Germany,DE,292.28,338.14,68.39,61.56,entsoe.eu,false,
2024-07-02 18:45:00,Germany,Germany,DE,293.55,339.82,68.19,61.31,entsoe.eu,false,
2024-07-02 19:00:00,Germany,Germany,DE,298.6,343.78,67.94,61.25,entsoe.eu,false,
2024-07-02 19:15:00,Germany,Germany,DE,299.27,345.05,67.75,60.9,entsoe.eu,false,
2024-07-02 19:30:00,Germany,Germany,DE,299.29,347.88,67.15,60.09,entsoe.eu,false,
2024-07-02 19:45:00,Germany,Germany,DE,301.82,352.21,66.58,59.55,entsoe.eu,false,
2024-07-02 20:00:00,Germany,Germany,DE,311.14,356.75,66.84,61.24,entsoe.eu,false,
2024-07-02 20:15:00,Germany,Germany,DE,310.1,358.25,66.4,60.66,entsoe.eu,false,
2024-07-02 20:30:00,Germany,Germany,DE,311.47,360.11,66.18,60.39,entsoe.eu,false,
2024-07-02 20:45:00,Germany,Germany,DE,306.77,360.63,65.51,59.69,entsoe.eu,false,
2024-07-02 21:00:00,Germany,Germany,DE,312.71,364.56,65.3,59.35,entsoe.eu,false,
2024-07-02 21:15:00,Germany,Germany,DE,313.47,367.57,64.77,58.73,entsoe.eu,false,
2024-07-02 21:30:00,Germany,Germany,DE,308.27,364.14,64.93,58.71,entsoe.eu,false,
2024-07-02 21:45:00,Germany,Germany,DE,300.2,357.68,65.31,58.99,entsoe.eu,false,
2024-07-02 22:00:00,Germany,Germany,DE,295.66,353.68,65.54,58.4,entsoe.eu,false,
2024-07-02 22:15:00,Germany,Germany,DE,291.57,349.73,65.92,58.52,entsoe.eu,false,
2024-07-02 22:30:00,Germany,Germany,DE,287.48,345.29,66.32,59.07,entsoe.eu,false,
2024-07-02 22:45:00,Germany,Germany,DE,285.39,343.15,66.51,59.31,entsoe.eu,false,
2024-07-02 23:00:00,Germany,Germany,DE,278.13,334.82,67.19,58.4,entsoe.eu,false,
2024-07-02 23:15:00,Germany,Germany,DE,277.42,334.34,67.14,58.08,entsoe.eu,false,
2024-07-02 23:30:00,Germany,Germany,DE,274.97,331.99,67.17,57.93,entsoe.eu,false,
2024-07-02 23:45:00,Germany,Germany,DE,274.74,331.99,67.08,57.61,entsoe.eu,false,
2024-07-03 00:00:00,Germany,Germany,DE,272.83,329.51,67.63,57.57,entsoe.eu,false,
2024-07-03 00:15:00,Germany,Germany,DE,271.75,328.51,67.72,57.68,entsoe.eu,false,
2024-07-03 00:30:00,Germany,Germany,DE,274.19,331.32,67.41,57.3,entsoe.eu,false,
2024-07-03 00:45:00,Germany,Germany,DE,274.33,331.37,67.41,57.39,entsoe.eu,false,
2024-07-03 01:00:00,Germany,Germany,DE,274.59,331.41,67.34,57.36,entsoe.eu,false,
2024-07-03 01:15:00,Germany,Germany,DE,275.01,331.87,67.31,57.25,entsoe.eu,false,
2024-07-03 01:30:00,Germany,Germany,DE,274.9,331.81,67.32,57.16,entsoe.eu,false,
2024-07-03 01:45:00,Germany,Germany,DE,275.73,332.85,67.23,57.03,entsoe.eu,false,
2024-07-03 02:00:00,Germany,Germany,DE,273.97,330.82,67.48,57.07,entsoe.eu,false,
2024-07-03 02:15:00,Germany,Germany,DE,273.3,330.43,67.46,57.05,entsoe.eu,false,
2024-07-03 02:30:00,Germany,Germany,DE,274.81,332.06,67.25,56.78,entsoe.eu,false,
2024-07-03 02:45:00,Germany,Germany,DE,280.07,337.68,66.66,56.18,entsoe.eu,false,
2024-07-03 03:00:00,Germany,Germany,DE,289.02,347.61,65.45,56.19,entsoe.eu,false,
2024-07-03 03:15:00,Germany,Germany,DE,291.0,349.75,65.26,56.09,entsoe.eu,false,
2024-07-03 03:30:00,Germany,Germany,DE,297.9,357.07,64.52,55.45,entsoe.eu,false,
2024-07-03 03:45:00,Germany,Germany,DE,305.04,363.77,63.8,54.91,entsoe.eu,false,
2024-07-03 04:00:00,Germany,Germany,DE,310.9,368.61,63.22,54.91,entsoe.eu,false,
2024-07-03 04:15:00,Germany,Germany,DE,315.87,370.72,63.46,55.36,entsoe.eu,false,
2024-07-03 04:30:00,Germany,Germany,DE,316.74,368.72,64.06,56.28,entsoe.eu,false,
2024-07-03 04:45:00,Germany,Germany,DE,318.28,367.49,64.62,57.0,entsoe.eu,false,
2024-07-03 05:00:00,Germany,Germany,DE,323.96,368.52,65.23,58.46,entsoe.eu,false,
2024-07-03 05:15:00,Germany,Germany,DE,320.98,365.29,65.6,58.93,entsoe.eu,false,
2024-07-03 05:30:00,Germany,Germany,DE,315.99,361.36,65.85,59.34,entsoe.eu,false,
2024-07-03 05:45:00,Germany,Germany,DE,309.15,354.88,66.44,60.05,entsoe.eu,false,
2024-07-03 06:00:00,Germany,Germany,DE,300.66,347.88,67.11,61.08,entsoe.eu,false,
2024-07-03 06:15:00,Germany,Germany,DE,292.63,339.78,67.95,61.99,entsoe.eu,false,
2024-07-03 06:30:00,Germany,Germany,DE,283.67,333.58,68.31,62.45,entsoe.eu,false,
2024-07-03 06:45:00,Germany,Germany,DE,274.42,328.45,68.37,62.5,entsoe.eu,false,
2024-07-03 07:00:00,Germany,Germany,DE,274.78,326.81,68.81,63.52,entsoe.eu,false,
2024-07-03 07:15:00,Germany,Germany,DE,265.72,318.56,69.56,64.34,entsoe.eu,false,
2024-07-03 07:30:00,Germany,Germany,DE,254.24,308.38,70.45,65.33,entsoe.eu,false,
2024-07-03 07:45:00,Germany,Germany,DE,242.83,298.48,71.33,66.38,entsoe.eu,false,
2024-07-03 08:00:00,Germany,Germany,DE,240.49,294.26,71.97,67.35,entsoe.eu,false,
2024-07-03 08:15:00,Germany,Germany,DE,234.14,288.95,72.37,67.73,entsoe.eu,false,
2024-07-03 08:30:00,Germany,Germany,DE,224.51,279.36,73.43,68.86,entsoe.eu,false,
2024-07-03 08:45:00,Germany,Germany,DE,217.43,271.69,74.27,69.72,entsoe.eu,false,
2024-07-03 09:00:00,Germany,Germany,DE,210.33,263.85,75.26,70.41,entsoe.eu,false,
2024-07-03 09:15:00,Germany,Germany,DE,205.21,258.22,75.79,71.0,entsoe.eu,false,
2024-07-03 09:30:00,Germany,Germany,DE,202.69,255.25,76.1,71.5,entsoe.eu,false,
2024-07-03 09:45:00,Germany,Germany,DE,200.45,252.78,76.34,71.7,entsoe.eu,false,
2024-07-03 10:00:00,Germany,Germany,DE,200.64,252.85,76.32,71.47,entsoe.eu,false,
2024-07-03 10:15:00,Germany,Germany,DE,199.12,251.16,76.43,71.52,entsoe.eu,false,
2024-07-03 10:30:00,Germany,Germany,DE,199.66,251.52,76.42,71.52,entsoe.eu,false,
2024-07-03 10:45:00,Germany,Germany,DE,201.46,253.38,76.22,71.32,entsoe.eu,false,
2024-07-03 11:00:00,Germany,Germany,DE,199.92,251.76,76.38,71.31,entsoe.eu,false,
2024-07-03 11:15:00,Germany,Germany,DE,201.07,253.15,76.21,71.12,entsoe.eu,false,
2024-07-03 11:30:00,Germany,Germany,DE,203.08,255.39,75.97,70.84,entsoe.eu,false,
2024-07-03 11:45:00,Germany,Germany,DE,206.75,259.6,75.51,70.27,entsoe.eu,false,
2024-07-03 12:00:00,Germany,Germany,DE,208.6,261.28,75.57,70.16,entsoe.eu,false,
2024-07-03 12:15:00,Germany,Germany,DE,213.97,266.66,75.21,69.79,entsoe.eu,false,
2024-07-03 12:30:00,Germany,Germany,DE,221.8,274.72,74.49,69.11,entsoe.eu,false,
2024-07-03 12:45:00,Germany,Germany,DE,227.94,281.24,73.85,68.4,entsoe.eu,false,
2024-07-03 13:00:00,Germany,Germany,DE,231.35,285.2,73.19,67.73,entsoe.eu,false,
2024-07-03 13:15:00,Germany,Germany,DE,233.4,287.73,72.87,67.34,entsoe.eu,false,
2024-07-03 13:30:00,Germany,Germany,DE,236.9,291.7,72.41,66.92,entsoe.eu,false,
2024-07-03 13:45:00,Germany,Germany,DE,240.04,295.28,71.99,66.45,entsoe.eu,false,
2024-07-03 14:00:00,Germany,Germany,DE,244.22,299.75,71.47,65.76,entsoe.eu,false,
2024-07-03 14:15:00,Germany,Germany,DE,246.89,302.92,71.01,65.25,entsoe.eu,false,
2024-07-03 14:30:00,Germany,Germany,DE,253.33,307.27,70.72,64.95,entsoe.eu,false,
2024-07-03 14:45:00,Germany,Germany,DE,260.92,314.06,70.03,64.24,entsoe.eu,false,
2024-07-03 15:00:00,Germany,Germany,DE,256.21,313.54,69.44,63.47,entsoe.eu,false,
2024-07-03 15:15:00,Germany,Germany,DE,263.96,318.34,69.13,63.19,entsoe.eu,false,
2024-07-03 15:30:00,Germany,Germany,DE,272.28,324.96,68.64,62.57,entsoe.eu,false,
2024-07-03 15:45:00,Germany,Germany,DE,283.44,332.2,68.4,62.44,entsoe.eu,false,
2024-07-03 16:00:00,Germany,Germany,DE,294.62,344.4,66.6,61.19,entsoe.eu,false,
2024-07-03 16:15:00,Germany,Germany,DE,299.5,350.38,65.61,60.11,entsoe.eu,false,
2024-07-03 16:30:00,Germany,Germany,DE,309.33,359.35,64.38,58.73,entsoe.eu,false,
2024-07-03 16:45:00,Germany,Germany,DE,315.17,363.67,63.94,58.31,entsoe.eu,false,
2024-07-03 17:00:00,Germany,Germany,DE,318.61,368.42,63.25,57.22,entsoe.eu,false,
2024-07-03 17:15:00,Germany,Germany,DE,327.15,376.08,62.48,56.37,entsoe.eu,false,
2024-07-03 17:30:00,Germany,Germany,DE,336.07,382.72,61.8,55.69,entsoe.eu,false,
2024-07-03 17:45:00,Germany,Germany,DE,340.88,388.08,60.96,54.73,entsoe.eu,false,
2024-07-03 18:00:00,Germany,Germany,DE,343.89,390.45,60.64,54.24,entsoe.eu,false,
2024-07-03 18:15:00,Germany,Germany,DE,349.47,397.93,59.5,53.02,entsoe.eu,false,
2024-07-03 18:30:00,Germany,Germany,DE,354.21,402.57,59.08,52.44,entsoe.eu,false,
2024-07-03 18:45:00,Germany,Germany,DE,357.52,406.42,58.6,51.95,entsoe.eu,false,
2024-07-03 19:00:00,Germany,Germany,DE,361.82,410.0,58.36,51.66,entsoe.eu,false,
2024-07-03 19:15:00,Germany,Germany,DE,358.23,407.02,58.67,51.9,entsoe.eu,false,
2024-07-03 19:30:00,Germany,Germany,DE,353.56,402.86,59.35,52.43,entsoe.eu,false,
2024-07-03 19:45:00,Germany,Germany,DE,350.61,401.5,59.45,52.38,entsoe.eu,false,
2024-07-03 20:00:00,Germany,Germany,DE,352.49,399.43,60.47,53.81,entsoe.eu,false,
2024-07-03 20:15:00,Germany,Germany,DE,345.32,393.34,60.84,54.18,entsoe.eu,false,
2024-07-03 20:30:00,Germany,Germany,DE,334.04,384.0,61.57,54.89,entsoe.eu,false,
2024-07-03 20:45:00,Germany,Germany,DE,316.92,369.42,62.95,55.99,entsoe.eu,false,
2024-07-03 21:00:00,Germany,Germany,DE,300.87,346.3,66.68,59.28,entsoe.eu,false,
2024-07-03 21:15:00,Germany,Germany,DE,279.56,326.71,68.75,61.08,entsoe.eu,false,
2024-07-03 21:30:00,Germany,Germany,DE,263.85,312.48,70.07,62.27,entsoe.eu,false,
2024-07-03 21:45:00,Germany,Germany,DE,239.31,289.53,71.95,63.94,entsoe.eu,false,
2024-07-03 22:00:00,Germany,Germany,DE,207.67,252.76,76.39,67.56,entsoe.eu,false,
2024-07-03 22:15:00,Germany,Germany,DE,181.12,229.64,78.03,68.98,entsoe.eu,false,
2024-07-03 22:30:00,Germany,Germany,DE,163.03,214.89,78.94,69.83,entsoe.eu,false,
2024-07-03 22:45:00,Germany,Germany,DE,151.63,202.54,80.21,71.19,entsoe.eu,false,
2024-07-03 23:00:00,Germany,Germany,DE,145.53,193.81,81.43,72.2,entsoe.eu,false,
2024-07-03 23:15:00,Germany,Germany,DE,131.28,181.29,82.36,73.04,entsoe.eu,false,
2024-07-03 23:30:00,Germany,Germany,DE,128.69,178.21,82.65,73.49,entsoe.eu,false,
2024-07-03 23:45:00,Germany,Germany,DE,126.87,176.06,82.89,73.81,entsoe.eu,false,
2024-07-04 00:00:00,Germany,Germany,DE,129.49,179.2,82.65,73.75,entsoe.eu,false,
2024-07-04 00:15:00,Germany,Germany,DE,128.19,177.72,82.76,73.95,entsoe.eu,false,
2024-07-04 00:30:00,Germany,Germany,DE,128.18,177.24,82.83,74.12,entsoe.eu,false,
2024-07-04 00:45:00,Germany,Germany,DE,128.21,176.96,82.83,74.19,entsoe.eu,false,
2024-07-04 01:00:00,Germany,Germany,DE,130.24,178.74,82.57,73.5,entsoe.eu,false,
2024-07-04 01:15:00,Germany,Germany,DE,128.26,176.5,82.76,73.71,entsoe.eu,false,
2024-07-04 01:30:00,Germany,Germany,DE,128.17,176.14,82.75,73.69,entsoe.eu,false,
2024-07-04 01:45:00,Germany,Germany,DE,128.95,176.63,82.73,73.78,entsoe.eu,false,
2024-07-04 02:00:00,Germany,Germany,DE,130.32,177.81,82.71,73.7,entsoe.eu,false,
2024-07-04 02:15:00,Germany,Germany,DE,129.42,176.84,82.78,73.76,entsoe.eu,false,
2024-07-04 02:30:00,Germany,Germany,DE,129.44,176.91,82.71,73.78,entsoe.eu,false,
2024-07-04 02:45:00,Germany,Germany,DE,127.87,175.21,82.84,73.99,entsoe.eu,false,
2024-07-04 03:00:00,Germany,Germany,DE,123.08,170.19,83.36,75.25,entsoe.eu,false,
2024-07-04 03:15:00,Germany,Germany,DE,122.7,169.43,83.46,75.6,entsoe.eu,false,
2024-07-04 03:30:00,Germany,Germany,DE,121.51,167.73,83.63,75.88,entsoe.eu,false,
2024-07-04 03:45:00,Germany,Germany,DE,121.81,168.0,83.63,75.98,entsoe.eu,false,
2024-07-04 04:00:00,Germany,Germany,DE,120.82,166.7,83.66,76.66,entsoe.eu,false,
2024-07-04 04:15:00,Germany,Germany,DE,122.2,167.57,83.67,76.85,entsoe.eu,false,
2024-07-04 04:30:00,Germany,Germany,DE,121.44,165.24,84.1,77.54,entsoe.eu,false,
2024-07-04 04:45:00,Germany,Germany,DE,122.59,165.07,84.33,77.9,entsoe.eu,false,
2024-07-04 05:00:00,Germany,Germany,DE,132.31,167.92,85.01,78.77,entsoe.eu,false,
2024-07-04 05:15:00,Germany,Germany,DE,130.65,166.54,85.14,78.97,entsoe.eu,false,
2024-07-04 05:30:00,Germany,Germany,DE,126.65,163.58,85.37,79.33,entsoe.eu,false,
2024-07-04 05:45:00,Germany,Germany,DE,121.45,160.58,85.5,79.56,entsoe.eu,false,
2024-07-04 06:00:00,Germany,Germany,DE,120.19,157.28,86.07,80.31,entsoe.eu,false,
2024-07-04 06:15:00,Germany,Germany,DE,112.87,153.03,86.09,80.35,entsoe.eu,false,
2024-07-04 06:30:00,Germany,Germany,DE,104.25,147.44,86.24,80.61,entsoe.eu,false,
2024-07-04 06:45:00,Germany,Germany,DE,99.25,143.09,86.67,81.17,entsoe.eu,false,
2024-07-04 07:00:00,Germany,Germany,DE,97.91,141.75,87.01,82.58,entsoe.eu,false,
2024-07-04 07:15:00,Germany,Germany,DE,94.56,137.74,87.58,83.32,entsoe.eu,false,
2024-07-04 07:30:00,Germany,Germany,DE,92.43,135.28,87.93,83.75,entsoe.eu,false,
2024-07-04 07:45:00,Germany,Germany,DE,90.77,133.42,88.16,84.08,entsoe.eu,false,
2024-07-04 08:00:00,Germany,Germany,DE,91.62,134.34,88.09,85.03,entsoe.eu,false,
2024-07-04 08:15:00,Germany,Germany,DE,89.52,131.87,88.29,85.34,entsoe.eu,false,
2024-07-04 08:30:00,Germany,Germany,DE,87.61,129.59,88.51,85.71,entsoe.eu,false,
2024-07-04 08:45:00,Germany,Germany,DE,87.6,129.64,88.49,85.7,entsoe.eu,false,
2024-07-04 09:00:00,Germany,Germany,DE,88.7,131.1,88.25,86.17,entsoe.eu,false,
2024-07-04 09:15:00,Germany,Germany,DE,86.88,129.11,88.47,86.38,entsoe.eu,false,
2024-07-04 09:30:00,Germany,Germany,DE,87.37,129.65,88.43,86.39,entsoe.eu,false,
2024-07-04 09:45:00,Germany,Germany,DE,87.62,129.91,88.42,86.36,entsoe.eu,false,
2024-07-04 10:00:00,Germany,Germany,DE,89.31,132.15,88.21,87.06,entsoe.eu,false,
2024-07-04 10:15:00,Germany,Germany,DE,89.27,132.13,88.21,87.15,entsoe.eu,false,
2024-07-04 10:30:00,Germany,Germany,DE,89.36,132.18,88.22,87.11,entsoe.eu,false,
2024-07-04 10:45:00,Germany,Germany,DE,88.9,131.75,88.26,87.21,entsoe.eu,false,
2024-07-04 11:00:00,Germany,Germany,DE,88.2,131.1,88.41,87.28,entsoe.eu,false,
2024-07-04 11:15:00,Germany,Germany,DE,87.93,130.81,88.47,87.38,entsoe.eu,false,
2024-07-04 11:30:00,Germany,Germany,DE,87.76,130.7,88.46,87.39,entsoe.eu,false,
2024-07-04 11:45:00,Germany,Germany,DE,88.21,131.28,88.42,87.35,entsoe.eu,false,
2024-07-04 12:00:00,Germany,Germany,DE,89.05,132.26,88.39,87.35,entsoe.eu,false,
2024-07-04 12:15:00,Germany,Germany,DE,90.22,133.65,88.29,87.24,entsoe.eu,false,
2024-07-04 12:30:00,Germany,Germany,DE,91.38,134.99,88.17,87.12,entsoe.eu,false,
2024-07-04 12:45:00,Germany,Germany,DE,90.92,134.53,88.27,87.22,entsoe.eu,false,
2024-07-04 13:00:00,Germany,Germany,DE,90.24,133.95,88.34,87.15,entsoe.eu,false,
2024-07-04 13:15:00,Germany,Germany,DE,89.51,133.37,88.34,87.14,entsoe.eu,false,
2024-07-04 13:30:00,Germany,Germany,DE,89.56,133.48,88.26,87.06,entsoe.eu,false,
2024-07-04 13:45:00,Germany,Germany,DE,89.23,133.32,88.22,87.01,entsoe.eu,false,
2024-07-04 14:00:00,Germany,Germany,DE,89.36,133.51,88.19,86.56,entsoe.eu,false,
2024-07-04 14:15:00,Germany,Germany,DE,90.69,134.72,88.12,86.52,entsoe.eu,false,
2024-07-04 14:30:00,Germany,Germany,DE,92.98,136.72,87.93,86.32,entsoe.eu,false,
2024-07-04 14:45:00,Germany,Germany,DE,94.39,138.29,87.79,86.13,entsoe.eu,false,
